PROVINCE_ID,PROVINCE_NAME,BORDER_ID,BORDER_NAME,BORDER_POSTAL_CODE,DISTRICT_ID,DISTRICT_NAME,DISTRICT_POSTAL_CODE,,
517,กระบี่,802,คลองท่อม,,"6,371",คลองท่อมเหนือ,81120,,
517,กระบี่,802,คลองท่อม,,"6,370",คลองท่อมใต้,81120,,
517,กระบี่,802,คลองท่อม,,"6,372",คลองพน,81170,,
517,กระบี่,802,คลองท่อม,,"6,373",ทรายขาว,81170,,
517,กระบี่,802,คลองท่อม,,"6,375",พรุดินนา,81120,,
517,กระบี่,802,คลองท่อม,,"6,374",ห้วยน้ำขาว,81120,,#NAME?
517,กระบี่,802,คลองท่อม,,"6,376",เพหลา,81120,,
517,กระบี่,804,ปลายพระยา,81160,"6,389",คีรีวง,81160,,
517,กระบี่,804,ปลายพระยา,81160,"6,386",ปลายพระยา,81160,,
517,กระบี่,804,ปลายพระยา,81160,"6,388",เขาต่อ,81160,,
517,กระบี่,804,ปลายพระยา,81160,"6,387",เขาเขน,81160,,
517,กระบี่,805,ลำทับ,81190,"6,391",ดินอุดม,81190,,
517,กระบี่,805,ลำทับ,81190,"6,393",ดินแดง,81190,,
517,กระบี่,805,ลำทับ,81190,"6,392",ทุ่งไทรทอง,81190,,
517,กระบี่,805,ลำทับ,81190,"6,390",ลำทับ,81190,,
517,กระบี่,803,อ่าวลึก,81110,"6,384",คลองยา,81110,,
517,กระบี่,803,อ่าวลึก,81110,"6,380",คลองหิน,81110,,
517,กระบี่,803,อ่าวลึก,81110,"6,379",นาเหนือ,81110,,
517,กระบี่,803,อ่าวลึก,81110,"6,385",บ้านกลาง,81110,,
517,กระบี่,803,อ่าวลึก,81110,"6,381",อ่าวลึกน้อย,81110,,
517,กระบี่,803,อ่าวลึก,81110,"6,382",อ่าวลึกเหนือ,81110,,
517,กระบี่,803,อ่าวลึก,81110,"6,377",อ่าวลึกใต้,81110,,
517,กระบี่,803,อ่าวลึก,81110,"6,383",เขาใหญ่,81110,,
517,กระบี่,803,อ่าวลึก,81110,"6,378",แหลมสัก,81110,,
517,กระบี่,801,เกาะลันตา,,"6,368",คลองยาง,81120,,
517,กระบี่,801,เกาะลันตา,,"6,369",ศาลาด่าน,81150,,
517,กระบี่,801,เกาะลันตา,,"6,367",เกาะกลาง,81120,,
517,กระบี่,801,เกาะลันตา,,"6,366",เกาะลันตาน้อย,81150,,
517,กระบี่,801,เกาะลันตา,,"6,365",เกาะลันตาใหญ่,81150,,
517,กระบี่,800,เขาพนม,,"6,362",พรุเตียว,81140,,
517,กระบี่,800,เขาพนม,,"6,361",สินปุน,80240,,
517,กระบี่,800,เขาพนม,,"6,363",หน้าเขา,81140,,
517,กระบี่,800,เขาพนม,,"6,360",เขาดิน,81140,,
517,กระบี่,800,เขาพนม,,"6,359",เขาพนม,81140,,
517,กระบี่,800,เขาพนม,,"6,364",โคกหาร,80240,,
517,กระบี่,799,เมืองกระบี่,,"6,351",กระบี่น้อย,81000,,
517,กระบี่,799,เมืองกระบี่,,"7,474",กระบี่ใหญ่,81000,,
517,กระบี่,799,เมืองกระบี่,,"6,358",คลองประสงค์,81000,,
517,กระบี่,799,เมืองกระบี่,,"6,354",ทับปริก,81000,,
517,กระบี่,799,เมืองกระบี่,,"7,475",ปากน้ำ,81000,,
517,กระบี่,799,เมืองกระบี่,,"6,357",หนองทะเล,81180,,
517,กระบี่,799,เมืองกระบี่,,"6,356",อ่าวนาง,81180,,
517,กระบี่,799,เมืองกระบี่,,"6,352",เขาคราม,81000,,
517,กระบี่,799,เมืองกระบี่,,"6,353",เขาทอง,81000,,
517,กระบี่,799,เมืองกระบี่,,"6,355",ไสไทย,81000,,
517,กระบี่,806,เหนือคลอง,81130,"6,396",คลองขนาน,81130,,
517,กระบี่,806,เหนือคลอง,81130,"6,397",คลองเขม้า,81130,,
517,กระบี่,806,เหนือคลอง,81130,"6,399",ตลิ่งชัน,81130,,
517,กระบี่,806,เหนือคลอง,81130,"6,400",ปกาสัย,81130,,
517,กระบี่,806,เหนือคลอง,81130,"6,401",ห้วยยูง,81130,,
517,กระบี่,806,เหนือคลอง,81130,"6,395",เกาะศรีบอยา,81130,,
517,กระบี่,806,เหนือคลอง,81130,"6,394",เหนือคลอง,81130,,
517,กระบี่,806,เหนือคลอง,81130,"6,398",โคกยาง,81130,,
111,กรุงเทพมหานคร,17,คลองสาน,10600,69,คลองต้นไทร,10600,,
111,กรุงเทพมหานคร,17,คลองสาน,10600,68,คลองสาน,10600,,
111,กรุงเทพมหานคร,17,คลองสาน,10600,70,บางลำภูล่าง,10600,,
111,กรุงเทพมหานคร,17,คลองสาน,10600,67,สมเด็จเจ้าพระยา,10600,,
111,กรุงเทพมหานคร,46,คลองสามวา,10510,147,ทรายกองดิน,10510,,
111,กรุงเทพมหานคร,46,คลองสามวา,10510,148,ทรายกองดินใต้,10510,,
111,กรุงเทพมหานคร,46,คลองสามวา,10510,146,บางชัน,10510,,
111,กรุงเทพมหานคร,46,คลองสามวา,10510,144,สามวาตะวันตก,10510,,
111,กรุงเทพมหานคร,46,คลองสามวา,10510,145,สามวาตะวันออก,10510,,
111,กรุงเทพมหานคร,33,คลองเตย,10110,114,คลองตัน,10110,,
111,กรุงเทพมหานคร,33,คลองเตย,10110,113,คลองเตย,10110,,
111,กรุงเทพมหานคร,33,คลองเตย,10110,115,พระโขนง,10110,,
111,กรุงเทพมหานคร,43,คันนายาว,10230,141,คันนายาว,10230,,
111,กรุงเทพมหานคร,43,คันนายาว,10230,"7,360",รามอินทรา,10230,,
111,กรุงเทพมหานคร,26,จตุจักร,10900,"7,369",จตุจักร,10900,,
111,กรุงเทพมหานคร,26,จตุจักร,10900,"7,370",จอมพล,10900,,
111,กรุงเทพมหานคร,26,จตุจักร,10900,"7,371",จันทรเกษม,10900,,
111,กรุงเทพมหานคร,26,จตุจักร,10900,98,ลาดยาว,10900,,
111,กรุงเทพมหานคร,26,จตุจักร,10900,"7,372",เสนานิคม,10900,,
111,กรุงเทพมหานคร,36,จอมทอง,10150,126,จอมทอง,10150,,
111,กรุงเทพมหานคร,36,จอมทอง,10150,123,บางขุนเทียน,10150,,
111,กรุงเทพมหานคร,36,จอมทอง,10150,124,บางค้อ,10150,,
111,กรุงเทพมหานคร,36,จอมทอง,10150,125,บางมด,10150,,
111,กรุงเทพมหานคร,25,ดอนเมือง,10210,"7,358",ดอนเมือง,10210,,
111,กรุงเทพมหานคร,25,ดอนเมือง,10210,"7,359",สนามบิน,10210,,
111,กรุงเทพมหานคร,25,ดอนเมือง,10210,97,สีกัน,10210,,
111,กรุงเทพมหานคร,37,ดินแดง,10400,127,ดินแดง,10400,,
111,กรุงเทพมหานคร,7,ดุสิต,10300,32,ดุสิต,10300,,
111,กรุงเทพมหานคร,7,ดุสิต,10300,36,ถนนนครไชยศรี,10300,,
111,กรุงเทพมหานคร,7,ดุสิต,10300,33,วชิรพยาบาล,10300,,
111,กรุงเทพมหานคร,7,ดุสิต,10300,34,สวนจิตรลดา,10300,,
111,กรุงเทพมหานคร,7,ดุสิต,10300,35,สี่แยกมหานาค,10300,,
111,กรุงเทพมหานคร,20,ตลิ่งชัน,10170,78,คลองชักพระ,10170,,
111,กรุงเทพมหานคร,20,ตลิ่งชัน,10170,80,ฉิมพลี,10170,,
111,กรุงเทพมหานคร,20,ตลิ่งชัน,10170,79,ตลิ่งชัน,10170,,
111,กรุงเทพมหานคร,20,ตลิ่งชัน,10170,83,บางพรม,10170,,
111,กรุงเทพมหานคร,20,ตลิ่งชัน,10170,81,บางระมาด,10170,,
111,กรุงเทพมหานคร,20,ตลิ่งชัน,10170,82,บางเชือกหนัง,10170,,
111,กรุงเทพมหานคร,48,ทวีวัฒนา,10170,150,ทวีวัฒนา,10170,,
111,กรุงเทพมหานคร,48,ทวีวัฒนา,10170,151,ศาลาธรรมสพน์,10170,,
111,กรุงเทพมหานคร,49,ทุ่งครุ,10140,152,ทุ่งครุ,10140,,
111,กรุงเทพมหานคร,49,ทุ่งครุ,10140,153,บางมด,10140,,
111,กรุงเทพมหานคร,16,ธนบุรี,10600,"7,366",ดาวคะนอง,10600,,
111,กรุงเทพมหานคร,16,ธนบุรี,10600,66,ตลาดพลู,10600,,
111,กรุงเทพมหานคร,16,ธนบุรี,10600,64,บางยี่เรือ,10600,,
111,กรุงเทพมหานคร,16,ธนบุรี,10600,65,บุคคโล,10600,,
111,กรุงเทพมหานคร,16,ธนบุรี,10600,62,วัดกัลยาณ์,10600,,
111,กรุงเทพมหานคร,16,ธนบุรี,10600,"7,367",สำเหร่,10600,,
111,กรุงเทพมหานคร,16,ธนบุรี,10600,63,หิรัญรูจี,10600,,
111,กรุงเทพมหานคร,19,บางกอกน้อย,10700,75,บางขุนนนท์,10700,,
111,กรุงเทพมหานคร,19,บางกอกน้อย,10700,76,บางขุนศรี,10700,,
111,กรุงเทพมหานคร,19,บางกอกน้อย,10700,74,บ้านช่างหล่อ,10700,,
111,กรุงเทพมหานคร,19,บางกอกน้อย,10700,73,ศิริราช,10700,,
111,กรุงเทพมหานคร,19,บางกอกน้อย,10700,77,อรุณอัมรินทร์,10700,,
111,กรุงเทพมหานคร,18,บางกอกใหญ่,10600,72,วัดท่าพระ,10600,,
111,กรุงเทพมหานคร,18,บางกอกใหญ่,10600,71,วัดอรุณ,10600,,
111,กรุงเทพมหานคร,11,บางกะปิ,10240,43,คลองจั่น,10240,,
111,กรุงเทพมหานคร,11,บางกะปิ,10240,42,หัวหมาก,10240,,
111,กรุงเทพมหานคร,23,บางขุนเทียน,10150,93,ท่าข้าม,10150,,
111,กรุงเทพมหานคร,23,บางขุนเทียน,10150,94,แสมดำ,10150,,
111,กรุงเทพมหานคร,30,บางคอแหลม,10120,105,บางคอแหลม,10120,,
111,กรุงเทพมหานคร,30,บางคอแหลม,10120,107,บางโคล่,10120,,
111,กรุงเทพมหานคร,30,บางคอแหลม,10120,106,วัดพระยาไกร,10120,,
111,กรุงเทพมหานคร,31,บางซื่อ,10800,108,บางซื่อ,10800,,
111,กรุงเทพมหานคร,31,บางซื่อ,10800,"7,368",วงศ์สว่าง,10800,,
111,กรุงเทพมหานคร,47,บางนา,10260,149,บางนา,10260,,
111,กรุงเทพมหานคร,50,บางบอน,10150,154,บางบอน,10150,,
111,กรุงเทพมหานคร,35,บางพลัด,10700,121,บางบำหรุ,10700,,
111,กรุงเทพมหานคร,35,บางพลัด,10700,119,บางพลัด,10700,,
111,กรุงเทพมหานคร,35,บางพลัด,10700,122,บางยี่ขัน,10700,,
111,กรุงเทพมหานคร,35,บางพลัด,10700,120,บางอ้อ,10700,,
111,กรุงเทพมหานคร,4,บางรัก,10500,24,บางรัก,10500,,
111,กรุงเทพมหานคร,4,บางรัก,10500,21,มหาพฤฒาราม,10500,,
111,กรุงเทพมหานคร,4,บางรัก,10500,22,สีลม,10500,,
111,กรุงเทพมหานคร,4,บางรัก,10500,25,สี่พระยา,10500,,
111,กรุงเทพมหานคร,4,บางรัก,10500,23,สุริยวงศ์,10500,,
111,กรุงเทพมหานคร,12,บางเขน,10220,45,ท่าแร้ง,10220,,
111,กรุงเทพมหานคร,12,บางเขน,10220,44,อนุสาวรีย์,10220,,
111,กรุงเทพมหานคร,40,บางแค,10160,132,บางแค,10160,,
111,กรุงเทพมหานคร,40,บางแค,10160,133,บางแคเหนือ,10160,,
111,กรุงเทพมหานคร,40,บางแค,10160,134,บางไผ่,10160,,
111,กรุงเทพมหานคร,40,บางแค,10160,135,หลักสอง,10160,,
111,กรุงเทพมหานคร,28,บึงกุ่ม,10230,101,คลองกุ่ม,10230,,
111,กรุงเทพมหานคร,28,บึงกุ่ม,10230,"7,361",นวมินทร์,10230,,
111,กรุงเทพมหานคร,28,บึงกุ่ม,10230,"7,362",นวลจันทร์,10230,,
111,กรุงเทพมหานคร,5,ปทุมวัน,10330,28,ปทุมวัน,10330,,
111,กรุงเทพมหานคร,5,ปทุมวัน,10330,26,รองเมือง,10330,,
111,กรุงเทพมหานคร,5,ปทุมวัน,10330,29,ลุมพินี,10330,,
111,กรุงเทพมหานคร,5,ปทุมวัน,10330,27,วังใหม่,10330,,
111,กรุงเทพมหานคร,34,ประเวศ,10250,118,ดอกไม้,10250,,
111,กรุงเทพมหานคร,34,ประเวศ,10250,116,ประเวศ,10250,,
111,กรุงเทพมหานคร,34,ประเวศ,10250,117,หนองบอน,10250,,
111,กรุงเทพมหานคร,2,ป้อมปราบศัตรูพ่าย,10100,15,คลองมหานาค,10100,,
111,กรุงเทพมหานคร,2,ป้อมปราบศัตรูพ่าย,10100,16,บ้านบาตร,10100,,
111,กรุงเทพมหานคร,2,ป้อมปราบศัตรูพ่าย,10100,13,ป้อมปราบ,10100,,
111,กรุงเทพมหานคร,2,ป้อมปราบศัตรูพ่าย,10100,14,วัดเทพศิรินทร์,10100,,
111,กรุงเทพมหานคร,2,ป้อมปราบศัตรูพ่าย,10100,17,วัดโสมนัส,10100,,
111,กรุงเทพมหานคร,8,พญาไท,10400,37,สามเสนใน,10400,,
111,กรุงเทพมหานคร,1,พระนคร,10200,9,ชนะสงคราม,10200,,
111,กรุงเทพมหานคร,1,พระนคร,10200,8,ตลาดยอด,10200,,
111,กรุงเทพมหานคร,1,พระนคร,10200,7,บวรนิเวศ,10200,,
111,กรุงเทพมหานคร,1,พระนคร,10200,11,บางขุนพรหม,10200,,
111,กรุงเทพมหานคร,1,พระนคร,10200,10,บ้านพานถม,10200,,
111,กรุงเทพมหานคร,1,พระนคร,10200,1,พระบรมมหาราชวัง,10200,,
111,กรุงเทพมหานคร,1,พระนคร,10200,2,วังบูรพาภิรมย์,10200,,
111,กรุงเทพมหานคร,1,พระนคร,10200,3,วัดราชบพิธ,10200,,
111,กรุงเทพมหานคร,1,พระนคร,10200,12,วัดสามพระยา,10200,,
111,กรุงเทพมหานคร,1,พระนคร,10200,5,ศาลเจ้าพ่อเสือ,10200,,
111,กรุงเทพมหานคร,1,พระนคร,10200,4,สำราญราษฎร์,10200,,
111,กรุงเทพมหานคร,1,พระนคร,10200,6,เสาชิงช้า,10200,,
111,กรุงเทพมหานคร,10,พระโขนง,10260,41,บางจาก,10260,,
111,กรุงเทพมหานคร,21,ภาษีเจริญ,10160,88,คลองขวาง,10160,,
111,กรุงเทพมหานคร,21,ภาษีเจริญ,10160,90,คูหาสวรรค์,10160,,
111,กรุงเทพมหานคร,21,ภาษีเจริญ,10160,86,บางจาก,10160,,
111,กรุงเทพมหานคร,21,ภาษีเจริญ,10160,85,บางด้วน,10160,,
111,กรุงเทพมหานคร,21,ภาษีเจริญ,10160,84,บางหว้า,10160,,
111,กรุงเทพมหานคร,21,ภาษีเจริญ,10160,87,บางแวก,10160,,
111,กรุงเทพมหานคร,21,ภาษีเจริญ,10160,89,ปากคลองภาษีเจริญ,10160,,
111,กรุงเทพมหานคร,13,มีนบุรี,10510,46,มีนบุรี,10510,,
111,กรุงเทพมหานคร,13,มีนบุรี,10510,47,แสนแสบ,10510,,
111,กรุงเทพมหานคร,6,ยานนาวา,10120,30,ช่องนนทรี,10120,,
111,กรุงเทพมหานคร,6,ยานนาวา,10120,31,บางโพงพาง,10120,,
111,กรุงเทพมหานคร,32,ราชเทวี,10400,110,ถนนพญาไท,10400,,
111,กรุงเทพมหานคร,32,ราชเทวี,10400,111,ถนนเพชรบุรี,10400,,
111,กรุงเทพมหานคร,32,ราชเทวี,10400,109,ทุ่งพญาไท,10400,,
111,กรุงเทพมหานคร,32,ราชเทวี,10400,112,มักกะสัน,10400,,
111,กรุงเทพมหานคร,24,ราษฎร์บูรณะ,10140,96,บางปะกอก,10140,,
111,กรุงเทพมหานคร,24,ราษฎร์บูรณะ,10140,95,ราษฎร์บูรณะ,10140,,
111,กรุงเทพมหานคร,14,ลาดกระบัง,10520,53,ขุมทอง,10520,,
111,กรุงเทพมหานคร,14,ลาดกระบัง,10520,49,คลองสองต้นนุ่น,10520,,
111,กรุงเทพมหานคร,14,ลาดกระบัง,10520,50,คลองสามประเวศ,10520,,
111,กรุงเทพมหานคร,14,ลาดกระบัง,10520,52,ทับยาว,10520,,
111,กรุงเทพมหานคร,14,ลาดกระบัง,10520,48,ลาดกระบัง,10520,,
111,กรุงเทพมหานคร,14,ลาดกระบัง,10520,51,ลำปลาทิว,10520,,
111,กรุงเทพมหานคร,27,ลาดพร้าว,10230,100,จรเข้บัว,10230,,
111,กรุงเทพมหานคร,27,ลาดพร้าว,10230,99,ลาดพร้าว,10230,,
111,กรุงเทพมหานคร,45,วังทองหลาง,10310,"7,363",คลองเจ้าคุณสิงห์,10310,,
111,กรุงเทพมหานคร,45,วังทองหลาง,10310,"7,364",พลับพลา,10310,,
111,กรุงเทพมหานคร,45,วังทองหลาง,10310,143,วังทองหลาง,10310,,
111,กรุงเทพมหานคร,45,วังทองหลาง,10310,"7,365",สะพานสอง,10310,,
111,กรุงเทพมหานคร,39,วัฒนา,10110,130,คลองตันเหนือ,10110,,
111,กรุงเทพมหานคร,39,วัฒนา,10110,129,คลองเตยเหนือ,10110,,
111,กรุงเทพมหานคร,39,วัฒนา,10110,131,พระโขนงเหนือ,10110,,
111,กรุงเทพมหานคร,38,สวนหลวง,10250,128,สวนหลวง,10250,,
111,กรุงเทพมหานคร,44,สะพานสูง,10240,142,สะพานสูง,10240,,
111,กรุงเทพมหานคร,3,สัมพันธวงศ์,10100,18,จักรวรรดิ์,10100,,
111,กรุงเทพมหานคร,3,สัมพันธวงศ์,10100,20,ตลาดน้อย,10100,,
111,กรุงเทพมหานคร,3,สัมพันธวงศ์,10100,19,สัมพันธวงศ์,10100,,
111,กรุงเทพมหานคร,29,สาทร,10120,104,ทุ่งมหาเมฆ,10120,,
111,กรุงเทพมหานคร,29,สาทร,10120,102,ทุ่งวัดดอน,10120,,
111,กรุงเทพมหานคร,29,สาทร,10120,103,ยานนาวา,10120,,
111,กรุงเทพมหานคร,42,สายไหม,10220,140,คลองถนน,10220,,
111,กรุงเทพมหานคร,42,สายไหม,10220,138,สายไหม,10220,,
111,กรุงเทพมหานคร,42,สายไหม,10220,139,ออเงิน,10220,,
111,กรุงเทพมหานคร,15,หนองจอก,10530,54,กระทุ่มราย,10530,,
111,กรุงเทพมหานคร,15,หนองจอก,10530,56,คลองสิบ,10530,,
111,กรุงเทพมหานคร,15,หนองจอก,10530,57,คลองสิบสอง,10530,,
111,กรุงเทพมหานคร,15,หนองจอก,10530,59,คู้ฝั่งเหนือ,10530,,
111,กรุงเทพมหานคร,15,หนองจอก,10530,61,ลำต้อยติ่ง,10530,,
111,กรุงเทพมหานคร,15,หนองจอก,10530,60,ลำผักชี,10530,,
111,กรุงเทพมหานคร,15,หนองจอก,10530,55,หนองจอก,10530,,
111,กรุงเทพมหานคร,15,หนองจอก,10530,58,โคกแฝด,10530,,
111,กรุงเทพมหานคร,22,หนองแขม,10160,92,หนองค้างพลู,10160,,
111,กรุงเทพมหานคร,22,หนองแขม,10160,91,หนองแขม,10160,,
111,กรุงเทพมหานคร,41,หลักสี่,10210,137,ตลาดบางเขน,10210,,
111,กรุงเทพมหานคร,41,หลักสี่,10210,136,ทุ่งสองห้อง,10210,,
111,กรุงเทพมหานคร,9,ห้วยขวาง,10310,39,บางกะปิ,10310,,
111,กรุงเทพมหานคร,9,ห้วยขวาง,10310,40,สามเสนนอก,10310,,
111,กรุงเทพมหานคร,9,ห้วยขวาง,10310,38,ห้วยขวาง,10310,,
243,กาญจนบุรี,734,ด่านมะขามเตี้ย,71260,"5,760",กลอนโด,71260,,
243,กาญจนบุรี,734,ด่านมะขามเตี้ย,71260,"5,761",จรเข้เผือก,71260,,
243,กาญจนบุรี,734,ด่านมะขามเตี้ย,71260,"5,759",ด่านมะขามเตี้ย,71260,,
243,กาญจนบุรี,734,ด่านมะขามเตี้ย,71260,"5,762",หนองไผ่,71260,,
243,กาญจนบุรี,730,ทองผาภูมิ,71180,"5,740",ชะแล,71180,,
243,กาญจนบุรี,730,ทองผาภูมิ,71180,"5,736",ท่าขนุน,71180,,
243,กาญจนบุรี,730,ทองผาภูมิ,71180,"5,737",ปิล๊อก,71180,,
243,กาญจนบุรี,730,ทองผาภูมิ,71180,"5,739",ลิ่นถิ่น,71180,,
243,กาญจนบุรี,730,ทองผาภูมิ,71180,"5,742",สหกรณ์นิคม,71180,,
243,กาญจนบุรี,730,ทองผาภูมิ,71180,"5,738",หินดาด,71180,,
243,กาญจนบุรี,730,ทองผาภูมิ,71180,"5,741",ห้วยเขย่ง,71180,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,714",ดอนขมิ้น,71120,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,708",ดอนชะเอม,71130,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,710",ตะคร้ำเอน,71130,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,711",ท่ามะกา,71120,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,712",ท่าเรือ,71130,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,721",ท่าเสา,71120,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,709",ท่าไม้,71120,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,706",พงตึก,71120,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,717",พระแท่น,71130,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,707",ยางม่วง,71120,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,720",สนามแย้,70190,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,722",หนองลาน,71130,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,718",หวายเหนียว,71120,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,715",อุโลกสี่หมื่น,71130,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,716",เขาสามสิบหาบ,71120,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,719",แสนตอ,71130,,
243,กาญจนบุรี,728,ท่ามะกา,,"5,713",โคกตะบอง,71120,,
243,กาญจนบุรี,729,ท่าม่วง,,"5,728",ทุ่งทอง,71110,,
243,กาญจนบุรี,729,ท่าม่วง,,"5,733",ท่าตะคร้อ,71130,,
243,กาญจนบุรี,729,ท่าม่วง,,"5,723",ท่าม่วง,71110,,
243,กาญจนบุรี,729,ท่าม่วง,,"5,726",ท่าล้อ,71000,,
243,กาญจนบุรี,729,ท่าม่วง,,"5,731",บ้านใหม่,71110,,
243,กาญจนบุรี,729,ท่าม่วง,,"5,732",พังตรุ,71110,,
243,กาญจนบุรี,729,ท่าม่วง,,"5,730",ม่วงชุม,71110,,
243,กาญจนบุรี,729,ท่าม่วง,,"5,734",รางสาลี่,71110,,
243,กาญจนบุรี,729,ท่าม่วง,,"5,724",วังขนาย,71110,,
243,กาญจนบุรี,729,ท่าม่วง,,"5,725",วังศาลา,71110,,
243,กาญจนบุรี,729,ท่าม่วง,,"5,727",หนองขาว,71110,,
243,กาญจนบุรี,729,ท่าม่วง,,"5,735",หนองตากยา,71110,,
243,กาญจนบุรี,729,ท่าม่วง,,"5,729",เขาน้อย,71110,,
243,กาญจนบุรี,726,บ่อพลอย,,"5,698",ช่องด่าน,71160,,
243,กาญจนบุรี,726,บ่อพลอย,,"5,694",บ่อพลอย,71160,,
243,กาญจนบุรี,726,บ่อพลอย,,"5,699",หนองกร่าง,71220,,
243,กาญจนบุรี,726,บ่อพลอย,,"5,695",หนองกุ่ม,71160,,
243,กาญจนบุรี,726,บ่อพลอย,,"5,696",หนองรี,71220,,
243,กาญจนบุรี,726,บ่อพลอย,,"5,697",หลุมรัง,71160,,
243,กาญจนบุรี,732,พนมทวน,,"7,460",ดอนตาเพชร,71140,,
243,กาญจนบุรี,732,พนมทวน,,"5,749",ดอนเจดีย์,71140,,
243,กาญจนบุรี,732,พนมทวน,,"5,748",ทุ่งสมอ,71140,,
243,กาญจนบุรี,732,พนมทวน,,"5,746",พนมทวน,71140,,
243,กาญจนบุรี,732,พนมทวน,,"7,461",พังตรุ,71140,,
243,กาญจนบุรี,732,พนมทวน,,"5,750",รางหวาย,71170,,
243,กาญจนบุรี,732,พนมทวน,,"5,751",หนองสาหร่าย,71140,,
243,กาญจนบุรี,732,พนมทวน,,"5,747",หนองโรง,71140,,
243,กาญจนบุรี,727,ศรีสวัสดิ์,,"5,701",ด่านแม่แฉลบ,71250,,
243,กาญจนบุรี,727,ศรีสวัสดิ์,,"5,703",ท่ากระดาน,71250,,
243,กาญจนบุรี,727,ศรีสวัสดิ์,,"5,700",นาสวน,71250,,
243,กาญจนบุรี,727,ศรีสวัสดิ์,,"5,702",หนองเป็ด,71250,,
243,กาญจนบุรี,727,ศรีสวัสดิ์,,"5,704",เขาโจด,71220,,
243,กาญจนบุรี,727,ศรีสวัสดิ์,,"5,705",แม่กระบุง,71250,,
243,กาญจนบุรี,731,สังขละบุรี,71240,"5,744",ปรังเผล,71240,,
243,กาญจนบุรี,731,สังขละบุรี,71240,"5,743",หนองลู,71240,,
243,กาญจนบุรี,731,สังขละบุรี,71240,"5,745",ไล่โว่,71240,,
243,กาญจนบุรี,735,หนองปรือ,71220,"5,765",สมเด็จเจริญ,71220,,
243,กาญจนบุรี,735,หนองปรือ,71220,"5,763",หนองปรือ,71220,,
243,กาญจนบุรี,735,หนองปรือ,71220,"5,764",หนองปลาไหล,71220,,
243,กาญจนบุรี,736,ห้วยกระเจา,71170,"5,768",ดอนแสลบ,71170,,
243,กาญจนบุรี,736,ห้วยกระเจา,71170,"5,767",วังไผ่,71170,,
243,กาญจนบุรี,736,ห้วยกระเจา,71170,"5,769",สระลงเรือ,71170,,
243,กาญจนบุรี,736,ห้วยกระเจา,71170,"5,766",ห้วยกระเจา,71170,,
243,กาญจนบุรี,724,เมืองกาญจนบุรี,,"5,682",ช่องสะเดา,71190,,
243,กาญจนบุรี,724,เมืองกาญจนบุรี,,"5,677",ท่ามะขาม,71000,,
243,กาญจนบุรี,724,เมืองกาญจนบุรี,,"5,685",บ้านเก่า,71000,,
243,กาญจนบุรี,724,เมืองกาญจนบุรี,,"7,458",บ้านเหนือ,71000,,
243,กาญจนบุรี,724,เมืองกาญจนบุรี,,"7,459",บ้านใต้,71000,,
243,กาญจนบุรี,724,เมืองกาญจนบุรี,,"5,676",ปากแพรก,71000,,
243,กาญจนบุรี,724,เมืองกาญจนบุรี,,"5,680",ลาดหญ้า,71190,,
243,กาญจนบุรี,724,เมืองกาญจนบุรี,,"5,681",วังด้ง,71190,,
243,กาญจนบุรี,724,เมืองกาญจนบุรี,,"5,686",วังเย็น,71000,,
243,กาญจนบุรี,724,เมืองกาญจนบุรี,,"5,679",หนองบัว,71190,,
243,กาญจนบุรี,724,เมืองกาญจนบุรี,,"5,683",หนองหญ้า,71000,,
243,กาญจนบุรี,724,เมืองกาญจนบุรี,,"5,684",เกาะสำโรง,71000,,
243,กาญจนบุรี,724,เมืองกาญจนบุรี,,"5,678",แก่งเสี้ยน,71000,,
243,กาญจนบุรี,733,เลาขวัญ,71210,"5,757",ทุ่งกระบ่ำ,71210,,
243,กาญจนบุรี,733,เลาขวัญ,71210,"5,756",หนองนกแก้ว,71210,,
243,กาญจนบุรี,733,เลาขวัญ,71210,"5,754",หนองประดู่,71210,,
243,กาญจนบุรี,733,เลาขวัญ,71210,"5,755",หนองปลิง,71210,,
243,กาญจนบุรี,733,เลาขวัญ,71210,"5,758",หนองฝ้าย,71210,,
243,กาญจนบุรี,733,เลาขวัญ,71210,"5,753",หนองโสน,71210,,
243,กาญจนบุรี,733,เลาขวัญ,71210,"5,752",เลาขวัญ,71210,,
243,กาญจนบุรี,725,ไทรโยค,71150,"5,688",ท่าเสา,71150,,
243,กาญจนบุรี,725,ไทรโยค,71150,"5,693",บ้องตี้,71150,,
